spike_threshold_pct,bb_std_multiplier,sl_pct,tp_pct,position_size_pct,max_hold_hours,sharpe,return_pct,max_dd_pct,win_rate,num_trades,profit_factor,avg_win_pct,avg_loss_pct
0.5,1.5,0.003,0.025,0.02,36,1.0351,0.3136,0.2637,11.74,579,1.1021,2.4853,-0.3
0.5,1.5,0.003,0.025,0.015,36,1.0351,0.2353,0.1979,11.74,579,1.1022,2.4853,-0.3
0.5,1.5,0.003,0.025,0.01,36,1.0351,0.1569,0.1319,11.74,579,1.1023,2.4853,-0.3
0.5,1.5,0.003,0.025,0.005,36,1.0351,0.0785,0.066,11.74,579,1.1024,2.4853,-0.3
0.5,1.5,0.003,0.025,0.02,24,1.012,0.3062,0.2637,11.74,579,1.0998,2.4799,-0.3
0.5,1.5,0.003,0.025,0.015,24,1.012,0.2298,0.1979,11.74,579,1.0998,2.4799,-0.3
0.5,1.5,0.003,0.025,0.005,24,1.012,0.0766,0.066,11.74,579,1.1,2.4799,-0.3
0.5,1.5,0.003,0.025,0.01,24,1.012,0.1532,0.1319,11.74,579,1.0999,2.4799,-0.3
0.75,1.0,0.005,0.025,0.015,12,0.9789,0.2698,0.203,19.49,549,1.0815,2.2295,-0.499
0.75,1.0,0.005,0.025,0.01,12,0.9789,0.18,0.1354,19.49,549,1.0815,2.2295,-0.499
0.75,1.0,0.005,0.025,0.02,12,0.9789,0.3595,0.2707,19.49,549,1.0814,2.2295,-0.499
0.75,1.0,0.005,0.025,0.005,12,0.9789,0.09,0.0677,19.49,549,1.0816,2.2295,-0.499
0.75,1.5,0.003,0.02,0.015,12,0.9737,0.1707,0.1604,14.77,440,1.1011,1.906,-0.3
0.75,1.5,0.003,0.02,0.01,12,0.9737,0.1138,0.1069,14.77,440,1.1012,1.906,-0.3
0.75,1.5,0.003,0.02,0.005,12,0.9737,0.0569,0.0535,14.77,440,1.1012,1.906,-0.3
0.75,1.5,0.003,0.02,0.02,12,0.9737,0.2275,0.2138,14.77,440,1.1011,1.906,-0.3
0.5,1.0,0.004,0.025,0.005,12,0.9686,0.0923,0.0757,16.35,740,1.0746,2.196,-0.3994
0.5,1.0,0.004,0.025,0.02,12,0.9686,0.3687,0.3025,16.35,740,1.0743,2.196,-0.3994
0.5,1.0,0.004,0.025,0.015,12,0.9686,0.2766,0.227,16.35,740,1.0744,2.196,-0.3994
0.5,1.0,0.004,0.025,0.01,12,0.9686,0.1845,0.1513,16.35,740,1.0745,2.196,-0.3994
0.5,1.5,0.003,0.025,0.005,12,0.967,0.0718,0.0587,12.84,584,1.094,2.2275,-0.3
0.5,1.5,0.003,0.025,0.02,12,0.967,0.2868,0.2346,12.84,584,1.0938,2.2275,-0.3
0.5,1.5,0.003,0.025,0.01,12,0.967,0.1435,0.1173,12.84,584,1.0939,2.2275,-0.3
0.5,1.5,0.003,0.025,0.015,12,0.967,0.2152,0.176,12.84,584,1.0939,2.2275,-0.3
0.5,1.5,0.003,0.02,0.005,36,0.9437,0.064,0.05,13.99,586,1.0846,2.0,-0.3
0.5,1.5,0.003,0.02,0.01,36,0.9437,0.1279,0.1,13.99,586,1.0845,2.0,-0.3
0.5,1.5,0.003,0.02,0.005,48,0.9437,0.064,0.05,13.99,586,1.0846,2.0,-0.3
0.5,1.5,0.003,0.02,0.02,24,0.9437,0.2556,0.1998,13.99,586,1.0844,2.0,-0.3
0.5,1.5,0.003,0.02,0.015,36,0.9437,0.1918,0.1499,13.99,586,1.0845,2.0,-0.3
0.5,1.5,0.003,0.02,0.01,24,0.9437,0.1279,0.1,13.99,586,1.0845,2.0,-0.3
0.5,1.5,0.003,0.02,0.015,24,0.9437,0.1918,0.1499,13.99,586,1.0845,2.0,-0.3
0.5,1.5,0.003,0.02,0.01,48,0.9437,0.1279,0.1,13.99,586,1.0845,2.0,-0.3
0.5,1.5,0.003,0.02,0.02,48,0.9437,0.2556,0.1998,13.99,586,1.0844,2.0,-0.3
0.5,1.5,0.003,0.02,0.015,48,0.9437,0.1918,0.1499,13.99,586,1.0845,2.0,-0.3
0.5,1.5,0.003,0.02,0.02,36,0.9437,0.2556,0.1998,13.99,586,1.0844,2.0,-0.3
0.5,1.5,0.003,0.02,0.005,24,0.9437,0.064,0.05,13.99,586,1.0846,2.0,-0.3
0.5,1.5,0.003,0.025,0.005,48,0.9184,0.0695,0.066,11.57,579,1.0904,2.5,-0.3
0.5,1.5,0.003,0.025,0.02,48,0.9184,0.2775,0.2637,11.57,579,1.0902,2.5,-0.3
0.5,1.5,0.003,0.025,0.015,48,0.9184,0.2082,0.1979,11.57,579,1.0903,2.5,-0.3
0.5,1.5,0.003,0.025,0.01,48,0.9184,0.1389,0.1319,11.57,579,1.0904,2.5,-0.3
0.75,1.5,0.003,0.02,0.01,36,0.8992,0.1059,0.1069,14.09,440,1.0934,2.0,-0.3
0.75,1.5,0.003,0.02,0.015,24,0.8992,0.1588,0.1604,14.09,440,1.0933,2.0,-0.3
0.75,1.5,0.003,0.02,0.01,48,0.8992,0.1059,0.1069,14.09,440,1.0934,2.0,-0.3
0.75,1.5,0.003,0.02,0.005,24,0.8992,0.053,0.0535,14.09,440,1.0934,2.0,-0.3
0.75,1.5,0.003,0.02,0.015,48,0.8992,0.1588,0.1604,14.09,440,1.0933,2.0,-0.3
0.75,1.5,0.003,0.02,0.02,24,0.8992,0.2117,0.2138,14.09,440,1.0933,2.0,-0.3
0.75,1.5,0.003,0.02,0.005,36,0.8992,0.053,0.0535,14.09,440,1.0934,2.0,-0.3
0.75,1.5,0.003,0.02,0.015,36,0.8992,0.1588,0.1604,14.09,440,1.0933,2.0,-0.3
0.75,1.5,0.003,0.02,0.02,48,0.8992,0.2117,0.2138,14.09,440,1.0933,2.0,-0.3
0.75,1.5,0.003,0.02,0.02,36,0.8992,0.2117,0.2138,14.09,440,1.0933,2.0,-0.3
0.75,1.5,0.003,0.02,0.005,48,0.8992,0.053,0.0535,14.09,440,1.0934,2.0,-0.3
0.75,1.5,0.003,0.02,0.01,24,0.8992,0.1059,0.1069,14.09,440,1.0934,2.0,-0.3
1.0,1.0,0.003,0.025,0.01,48,0.867,0.1109,0.1339,11.68,411,1.1018,2.5,-0.3
1.0,1.0,0.003,0.025,0.005,48,0.867,0.0555,0.067,11.68,411,1.1018,2.5,-0.3
1.0,1.0,0.003,0.025,0.02,48,0.867,0.2216,0.2677,11.68,411,1.1016,2.5,-0.3
1.0,1.0,0.003,0.025,0.015,48,0.867,0.1663,0.2008,11.68,411,1.1017,2.5,-0.3
