spike_threshold_pct,bb_std_multiplier,sl_pct,tp_pct,position_size_pct,max_hold_hours,sharpe,return_pct,max_dd_pct,win_rate,num_trades,profit_factor,avg_win_pct,avg_loss_pct
1.0,3.0,0.005,0.012,0.005,12,-1.9776,-0.0352,0.0615,23.64,55,0.6645,1.0736,-0.5
1.0,3.0,0.005,0.012,0.015,12,-1.9776,-0.1056,0.1845,23.64,55,0.6643,1.0736,-0.5
1.0,3.0,0.005,0.012,0.02,12,-1.9776,-0.1408,0.246,23.64,55,0.6642,1.0736,-0.5
0.5,2.5,0.004,0.02,0.015,24,-1.9798,-0.2282,0.3718,13.19,182,0.7588,1.999,-0.4
0.5,2.5,0.004,0.02,0.005,24,-1.9798,-0.0761,0.1241,13.19,182,0.759,1.999,-0.4
0.5,2.5,0.004,0.02,0.02,24,-1.9798,-0.3043,0.4954,13.19,182,0.7587,1.999,-0.4
0.5,2.5,0.004,0.02,0.01,24,-1.9798,-0.1522,0.248,13.19,182,0.7589,1.999,-0.4
1.25,2.5,0.004,0.01,0.005,48,-1.9857,-0.042,0.065,22.86,105,0.7407,1.0,-0.4
1.25,2.5,0.004,0.01,0.02,24,-1.9857,-0.1679,0.2597,22.86,105,0.7405,1.0,-0.4
1.25,2.5,0.004,0.01,0.01,12,-1.9857,-0.084,0.1299,22.86,105,0.7406,1.0,-0.4
1.25,2.5,0.004,0.01,0.015,36,-1.9857,-0.126,0.1948,22.86,105,0.7406,1.0,-0.4
1.25,2.5,0.004,0.01,0.01,36,-1.9857,-0.084,0.1299,22.86,105,0.7406,1.0,-0.4
1.25,2.5,0.004,0.01,0.01,24,-1.9857,-0.084,0.1299,22.86,105,0.7406,1.0,-0.4
1.25,2.5,0.004,0.01,0.02,48,-1.9857,-0.1679,0.2597,22.86,105,0.7405,1.0,-0.4
1.25,2.5,0.004,0.01,0.02,36,-1.9857,-0.1679,0.2597,22.86,105,0.7405,1.0,-0.4
1.25,2.5,0.004,0.01,0.015,12,-1.9857,-0.126,0.1948,22.86,105,0.7406,1.0,-0.4
1.25,2.5,0.004,0.01,0.015,24,-1.9857,-0.126,0.1948,22.86,105,0.7406,1.0,-0.4
1.25,2.5,0.004,0.01,0.015,48,-1.9857,-0.126,0.1948,22.86,105,0.7406,1.0,-0.4
1.25,2.5,0.004,0.01,0.005,36,-1.9857,-0.042,0.065,22.86,105,0.7407,1.0,-0.4
1.25,2.5,0.004,0.01,0.005,12,-1.9857,-0.042,0.065,22.86,105,0.7407,1.0,-0.4
1.25,2.5,0.004,0.01,0.005,24,-1.9857,-0.042,0.065,22.86,105,0.7407,1.0,-0.4
1.25,2.5,0.004,0.01,0.02,12,-1.9857,-0.1679,0.2597,22.86,105,0.7405,1.0,-0.4
1.25,2.5,0.004,0.01,0.01,48,-1.9857,-0.084,0.1299,22.86,105,0.7406,1.0,-0.4
0.5,3.0,0.005,0.015,0.02,24,-1.9866,-0.1815,0.2613,18.31,71,0.682,1.5,-0.4927
0.5,3.0,0.005,0.015,0.015,24,-1.9866,-0.1361,0.196,18.31,71,0.6821,1.5,-0.4927
0.5,3.0,0.005,0.015,0.005,24,-1.9866,-0.0454,0.0654,18.31,71,0.6822,1.5,-0.4927
0.5,3.0,0.005,0.015,0.01,24,-1.9866,-0.0908,0.1307,18.31,71,0.6822,1.5,-0.4927
0.75,1.0,0.004,0.012,0.02,24,-1.9882,-0.3916,0.4713,22.25,445,0.8583,1.2,-0.4
0.75,1.0,0.004,0.012,0.01,48,-1.9882,-0.1959,0.2358,22.25,445,0.8584,1.2,-0.4
0.75,1.0,0.004,0.012,0.02,48,-1.9882,-0.3916,0.4713,22.25,445,0.8583,1.2,-0.4
0.75,1.0,0.004,0.012,0.02,36,-1.9882,-0.3916,0.4713,22.25,445,0.8583,1.2,-0.4
0.75,1.0,0.004,0.012,0.01,24,-1.9882,-0.1959,0.2358,22.25,445,0.8584,1.2,-0.4
0.75,1.0,0.004,0.012,0.005,36,-1.9882,-0.098,0.118,22.25,445,0.8584,1.2,-0.4
0.75,1.0,0.004,0.012,0.01,36,-1.9882,-0.1959,0.2358,22.25,445,0.8584,1.2,-0.4
0.75,1.0,0.004,0.012,0.005,48,-1.9882,-0.098,0.118,22.25,445,0.8584,1.2,-0.4
0.75,1.0,0.004,0.012,0.005,24,-1.9882,-0.098,0.118,22.25,445,0.8584,1.2,-0.4
0.75,1.0,0.004,0.012,0.015,36,-1.9882,-0.2938,0.3536,22.25,445,0.8583,1.2,-0.4
0.75,1.0,0.004,0.012,0.015,48,-1.9882,-0.2938,0.3536,22.25,445,0.8583,1.2,-0.4
0.75,1.0,0.004,0.012,0.015,24,-1.9882,-0.2938,0.3536,22.25,445,0.8583,1.2,-0.4
0.5,3.0,0.003,0.02,0.015,24,-1.9912,-0.1128,0.1293,8.45,71,0.614,1.9959,-0.3
0.5,3.0,0.003,0.02,0.005,24,-1.9912,-0.0376,0.0431,8.45,71,0.6141,1.9959,-0.3
0.5,3.0,0.003,0.02,0.02,24,-1.9912,-0.1504,0.1724,8.45,71,0.6139,1.9959,-0.3
0.5,3.0,0.003,0.02,0.01,24,-1.9912,-0.0752,0.0862,8.45,71,0.614,1.9959,-0.3
0.5,1.0,0.003,0.01,0.01,24,-1.9913,-0.1919,0.2597,20.89,675,0.8802,1.0,-0.3
0.5,1.0,0.003,0.01,0.005,24,-1.9913,-0.096,0.1299,20.89,675,0.8802,1.0,-0.3
0.5,1.0,0.003,0.01,0.01,48,-1.9913,-0.1919,0.2597,20.89,675,0.8802,1.0,-0.3
0.5,1.0,0.003,0.01,0.015,24,-1.9913,-0.2878,0.3893,20.89,675,0.8802,1.0,-0.3
0.5,1.0,0.003,0.01,0.005,36,-1.9913,-0.096,0.1299,20.89,675,0.8802,1.0,-0.3
0.5,1.0,0.003,0.01,0.015,36,-1.9913,-0.2878,0.3893,20.89,675,0.8802,1.0,-0.3
0.5,1.0,0.003,0.01,0.015,48,-1.9913,-0.2878,0.3893,20.89,675,0.8802,1.0,-0.3
0.5,1.0,0.003,0.01,0.02,24,-1.9913,-0.3836,0.5188,20.89,675,0.8802,1.0,-0.3
0.5,1.0,0.003,0.01,0.005,48,-1.9913,-0.096,0.1299,20.89,675,0.8802,1.0,-0.3
0.5,1.0,0.003,0.01,0.02,36,-1.9913,-0.3836,0.5188,20.89,675,0.8802,1.0,-0.3
0.5,1.0,0.003,0.01,0.02,48,-1.9913,-0.3836,0.5188,20.89,675,0.8802,1.0,-0.3
0.5,1.0,0.003,0.01,0.01,36,-1.9913,-0.1919,0.2597,20.89,675,0.8802,1.0,-0.3
1.5,1.0,0.004,0.025,0.01,12,-1.9931,-0.1491,0.2427,10.81,148,0.7173,2.368,-0.4
1.5,1.0,0.004,0.025,0.015,12,-1.9931,-0.2236,0.3639,10.81,148,0.7172,2.368,-0.4
1.5,1.0,0.004,0.025,0.005,12,-1.9931,-0.0745,0.1214,10.81,148,0.7175,2.368,-0.4
1.5,1.0,0.004,0.025,0.02,12,-1.9931,-0.298,0.485,10.81,148,0.7171,2.368,-0.4
1.5,2.0,0.004,0.025,0.015,24,-1.9937,-0.1829,0.3415,9.71,103,0.6716,2.5,-0.4
1.5,2.0,0.004,0.025,0.005,36,-1.9937,-0.061,0.1139,9.71,103,0.6719,2.5,-0.4
1.5,2.0,0.004,0.025,0.02,24,-1.9937,-0.2439,0.455,9.71,103,0.6715,2.5,-0.4
1.5,2.0,0.004,0.025,0.015,48,-1.9937,-0.1829,0.3415,9.71,103,0.6716,2.5,-0.4
1.5,2.0,0.004,0.025,0.005,24,-1.9937,-0.061,0.1139,9.71,103,0.6719,2.5,-0.4
1.5,2.0,0.004,0.025,0.01,48,-1.9937,-0.122,0.2278,9.71,103,0.6718,2.5,-0.4
1.5,2.0,0.004,0.025,0.01,36,-1.9937,-0.122,0.2278,9.71,103,0.6718,2.5,-0.4
1.5,2.0,0.004,0.025,0.005,48,-1.9937,-0.061,0.1139,9.71,103,0.6719,2.5,-0.4
1.5,2.0,0.004,0.025,0.01,24,-1.9937,-0.122,0.2278,9.71,103,0.6718,2.5,-0.4
1.5,2.0,0.004,0.025,0.015,36,-1.9937,-0.1829,0.3415,9.71,103,0.6716,2.5,-0.4
1.5,2.0,0.004,0.025,0.02,36,-1.9937,-0.2439,0.455,9.71,103,0.6715,2.5,-0.4
1.5,2.0,0.004,0.025,0.02,48,-1.9937,-0.2439,0.455,9.71,103,0.6715,2.5,-0.4
0.5,3.0,0.006,0.012,0.02,24,-1.9943,-0.1838,0.2676,25.35,71,0.7011,1.2,-0.581
0.5,3.0,0.006,0.012,0.005,24,-1.9943,-0.046,0.067,25.35,71,0.7013,1.2,-0.581
0.5,3.0,0.006,0.012,0.01,24,-1.9943,-0.0919,0.1339,25.35,71,0.7013,1.2,-0.581
0.5,3.0,0.006,0.012,0.015,24,-1.9943,-0.1379,0.2008,25.35,71,0.7012,1.2,-0.581
0.5,3.0,0.003,0.025,0.005,36,-1.9948,-0.0398,0.0478,7.14,70,0.5916,2.3075,-0.3
0.5,3.0,0.003,0.025,0.02,36,-1.9948,-0.1592,0.1911,7.14,70,0.5915,2.3075,-0.3
0.5,3.0,0.003,0.025,0.01,36,-1.9948,-0.0796,0.0956,7.14,70,0.5916,2.3075,-0.3
0.5,3.0,0.003,0.025,0.015,36,-1.9948,-0.1194,0.1434,7.14,70,0.5915,2.3075,-0.3
1.0,3.0,0.005,0.015,0.005,12,-1.9985,-0.0387,0.0655,20.0,55,0.6479,1.296,-0.5
1.0,3.0,0.005,0.015,0.01,12,-1.9985,-0.0774,0.131,20.0,55,0.6478,1.296,-0.5
1.0,3.0,0.005,0.015,0.015,12,-1.9985,-0.1161,0.1965,20.0,55,0.6477,1.296,-0.5
1.0,3.0,0.005,0.015,0.02,12,-1.9985,-0.1548,0.2619,20.0,55,0.6476,1.296,-0.5
0.5,2.5,0.004,0.02,0.015,36,-1.9991,-0.2288,0.3723,13.26,181,0.7567,1.9807,-0.4
0.5,2.5,0.004,0.02,0.005,36,-1.9991,-0.0763,0.1242,13.26,181,0.7569,1.9807,-0.4
0.5,2.5,0.004,0.02,0.01,36,-1.9991,-0.1526,0.2484,13.26,181,0.7568,1.9807,-0.4
0.5,2.5,0.004,0.02,0.02,36,-1.9991,-0.305,0.4962,13.26,181,0.7565,1.9807,-0.4
0.5,2.0,0.005,0.025,0.01,48,-1.9997,-0.2648,0.3894,13.98,329,0.8126,2.5,-0.5
0.5,2.0,0.005,0.025,0.015,48,-1.9997,-0.3971,0.5836,13.98,329,0.8125,2.5,-0.5
0.5,2.0,0.005,0.025,0.02,48,-1.9997,-0.5293,0.7775,13.98,329,0.8124,2.5,-0.5
0.5,2.0,0.005,0.025,0.005,48,-1.9997,-0.1325,0.1948,13.98,329,0.8127,2.5,-0.5
1.0,1.5,0.003,0.025,0.01,12,-2.0071,-0.1692,0.2413,9.13,252,0.7536,2.2509,-0.3
1.0,1.5,0.003,0.025,0.005,12,-2.0071,-0.0846,0.1207,9.13,252,0.7536,2.2509,-0.3
1.0,1.5,0.003,0.025,0.02,12,-2.0071,-0.3383,0.4821,9.13,252,0.7537,2.2509,-0.3
1.0,1.5,0.003,0.025,0.015,12,-2.0071,-0.2538,0.3618,9.13,252,0.7537,2.2509,-0.3
0.75,3.0,0.003,0.01,0.02,48,-2.0078,-0.106,0.108,16.39,61,0.6534,1.0,-0.3
0.75,3.0,0.003,0.01,0.005,36,-2.0078,-0.0265,0.027,16.39,61,0.6536,1.0,-0.3
0.75,3.0,0.003,0.01,0.005,12,-2.0078,-0.0265,0.027,16.39,61,0.6536,1.0,-0.3
0.75,3.0,0.003,0.01,0.005,48,-2.0078,-0.0265,0.027,16.39,61,0.6536,1.0,-0.3
0.75,3.0,0.003,0.01,0.015,48,-2.0078,-0.0795,0.081,16.39,61,0.6535,1.0,-0.3
0.75,3.0,0.003,0.01,0.01,36,-2.0078,-0.053,0.054,16.39,61,0.6535,1.0,-0.3
0.75,3.0,0.003,0.01,0.02,12,-2.0078,-0.106,0.108,16.39,61,0.6534,1.0,-0.3
0.75,3.0,0.003,0.01,0.005,24,-2.0078,-0.0265,0.027,16.39,61,0.6536,1.0,-0.3
0.75,3.0,0.003,0.01,0.01,24,-2.0078,-0.053,0.054,16.39,61,0.6535,1.0,-0.3
0.75,3.0,0.003,0.01,0.01,12,-2.0078,-0.053,0.054,16.39,61,0.6535,1.0,-0.3
0.75,3.0,0.003,0.01,0.015,12,-2.0078,-0.0795,0.081,16.39,61,0.6535,1.0,-0.3
0.75,3.0,0.003,0.01,0.01,48,-2.0078,-0.053,0.054,16.39,61,0.6535,1.0,-0.3
0.75,3.0,0.003,0.01,0.015,24,-2.0078,-0.0795,0.081,16.39,61,0.6535,1.0,-0.3
0.75,3.0,0.003,0.01,0.02,24,-2.0078,-0.106,0.108,16.39,61,0.6534,1.0,-0.3
0.75,3.0,0.003,0.01,0.02,36,-2.0078,-0.106,0.108,16.39,61,0.6534,1.0,-0.3
0.75,3.0,0.003,0.01,0.015,36,-2.0078,-0.0795,0.081,16.39,61,0.6535,1.0,-0.3
0.75,3.0,0.005,0.015,0.01,24,-2.0155,-0.085,0.1249,18.03,61,0.6598,1.5,-0.5
0.75,3.0,0.005,0.015,0.02,36,-2.0155,-0.1699,0.2497,18.03,61,0.6596,1.5,-0.5
0.75,3.0,0.005,0.015,0.005,36,-2.0155,-0.0425,0.0625,18.03,61,0.6599,1.5,-0.5
0.75,3.0,0.005,0.015,0.005,48,-2.0155,-0.0425,0.0625,18.03,61,0.6599,1.5,-0.5
0.75,3.0,0.005,0.015,0.02,48,-2.0155,-0.1699,0.2497,18.03,61,0.6596,1.5,-0.5
0.75,3.0,0.005,0.015,0.015,24,-2.0155,-0.1275,0.1874,18.03,61,0.6597,1.5,-0.5
0.75,3.0,0.005,0.015,0.005,24,-2.0155,-0.0425,0.0625,18.03,61,0.6599,1.5,-0.5
0.75,3.0,0.005,0.015,0.015,48,-2.0155,-0.1275,0.1874,18.03,61,0.6597,1.5,-0.5
0.75,3.0,0.005,0.015,0.02,24,-2.0155,-0.1699,0.2497,18.03,61,0.6596,1.5,-0.5
0.75,3.0,0.005,0.015,0.015,36,-2.0155,-0.1275,0.1874,18.03,61,0.6597,1.5,-0.5
0.75,3.0,0.005,0.015,0.01,48,-2.0155,-0.085,0.1249,18.03,61,0.6598,1.5,-0.5
0.75,3.0,0.005,0.015,0.01,36,-2.0155,-0.085,0.1249,18.03,61,0.6598,1.5,-0.5
1.0,1.0,0.006,0.025,0.01,24,-2.0233,-0.2781,0.4284,17.06,299,0.8129,2.3719,-0.6
1.0,1.0,0.006,0.025,0.02,24,-2.0233,-0.5559,0.8553,17.06,299,0.8128,2.3719,-0.6
1.0,1.0,0.006,0.025,0.005,24,-2.0233,-0.1391,0.2144,17.06,299,0.8129,2.3719,-0.6
1.0,1.0,0.006,0.025,0.015,24,-2.0233,-0.417,0.642,17.06,299,0.8129,2.3719,-0.6
1.5,2.5,0.006,0.025,0.01,12,-2.0286,-0.1301,0.2487,14.67,75,0.6608,2.3079,-0.6
1.5,2.5,0.006,0.025,0.005,12,-2.0286,-0.0651,0.1244,14.67,75,0.661,2.3079,-0.6
1.5,2.5,0.006,0.025,0.02,12,-2.0286,-0.2601,0.4968,14.67,75,0.6606,2.3079,-0.6
1.5,2.5,0.006,0.025,0.015,12,-2.0286,-0.1951,0.3728,14.67,75,0.6607,2.3079,-0.6
1.5,3.0,0.003,0.025,0.005,12,-2.0336,-0.0275,0.0355,5.41,37,0.4761,2.5,-0.3
1.5,3.0,0.003,0.025,0.005,36,-2.0336,-0.0275,0.0355,5.41,37,0.4761,2.5,-0.3
1.5,3.0,0.003,0.025,0.015,12,-2.0336,-0.0825,0.1065,5.41,37,0.476,2.5,-0.3
1.5,3.0,0.003,0.025,0.01,24,-2.0336,-0.055,0.071,5.41,37,0.4761,2.5,-0.3
1.5,3.0,0.003,0.025,0.02,36,-2.0336,-0.11,0.1419,5.41,37,0.476,2.5,-0.3
1.5,3.0,0.003,0.025,0.01,48,-2.0336,-0.055,0.071,5.41,37,0.4761,2.5,-0.3
1.5,3.0,0.003,0.025,0.02,24,-2.0336,-0.11,0.1419,5.41,37,0.476,2.5,-0.3
1.5,3.0,0.003,0.025,0.015,48,-2.0336,-0.0825,0.1065,5.41,37,0.476,2.5,-0.3
1.5,3.0,0.003,0.025,0.02,48,-2.0336,-0.11,0.1419,5.41,37,0.476,2.5,-0.3
1.5,3.0,0.003,0.025,0.015,36,-2.0336,-0.0825,0.1065,5.41,37,0.476,2.5,-0.3
1.5,3.0,0.003,0.025,0.015,24,-2.0336,-0.0825,0.1065,5.41,37,0.476,2.5,-0.3
1.5,3.0,0.003,0.025,0.01,36,-2.0336,-0.055,0.071,5.41,37,0.4761,2.5,-0.3
1.5,3.0,0.003,0.025,0.01,12,-2.0336,-0.055,0.071,5.41,37,0.4761,2.5,-0.3
1.5,3.0,0.003,0.025,0.02,12,-2.0336,-0.11,0.1419,5.41,37,0.476,2.5,-0.3
1.5,3.0,0.003,0.025,0.005,48,-2.0336,-0.0275,0.0355,5.41,37,0.4761,2.5,-0.3
1.5,3.0,0.003,0.025,0.005,24,-2.0336,-0.0275,0.0355,5.41,37,0.4761,2.5,-0.3
0.5,3.0,0.003,0.012,0.02,36,-2.0404,-0.126,0.1439,14.08,71,0.6555,1.2,-0.3
0.5,3.0,0.003,0.012,0.01,36,-2.0404,-0.063,0.072,14.08,71,0.6556,1.2,-0.3
0.5,3.0,0.003,0.012,0.005,36,-2.0404,-0.0315,0.036,14.08,71,0.6557,1.2,-0.3
0.5,3.0,0.003,0.012,0.015,24,-2.0404,-0.0945,0.1079,14.08,71,0.6556,1.2,-0.3
0.5,3.0,0.003,0.012,0.01,24,-2.0404,-0.063,0.072,14.08,71,0.6556,1.2,-0.3
0.5,3.0,0.003,0.012,0.015,36,-2.0404,-0.0945,0.1079,14.08,71,0.6556,1.2,-0.3
0.5,3.0,0.003,0.012,0.015,48,-2.0404,-0.0945,0.1079,14.08,71,0.6556,1.2,-0.3
0.5,3.0,0.003,0.012,0.01,48,-2.0404,-0.063,0.072,14.08,71,0.6556,1.2,-0.3
0.5,3.0,0.003,0.012,0.02,48,-2.0404,-0.126,0.1439,14.08,71,0.6555,1.2,-0.3
0.5,3.0,0.003,0.012,0.005,24,-2.0404,-0.0315,0.036,14.08,71,0.6557,1.2,-0.3
0.5,3.0,0.003,0.012,0.005,48,-2.0404,-0.0315,0.036,14.08,71,0.6557,1.2,-0.3
0.5,3.0,0.003,0.012,0.02,24,-2.0404,-0.126,0.1439,14.08,71,0.6555,1.2,-0.3
0.75,3.0,0.007,0.02,0.015,12,-2.0422,-0.1629,0.2706,24.59,61,0.6622,1.4224,-0.7
0.75,3.0,0.007,0.02,0.01,12,-2.0422,-0.1086,0.1805,24.59,61,0.6624,1.4224,-0.7
0.75,3.0,0.007,0.02,0.02,12,-2.0422,-0.2172,0.3606,24.59,61,0.6621,1.4224,-0.7
0.75,3.0,0.007,0.02,0.005,12,-2.0422,-0.0543,0.0903,24.59,61,0.6625,1.4224,-0.7
0.5,2.0,0.005,0.02,0.02,24,-2.0424,-0.4908,0.71,17.26,336,0.8223,1.9657,-0.4985
0.5,2.0,0.005,0.02,0.005,24,-2.0424,-0.1228,0.1779,17.26,336,0.8226,1.9657,-0.4985
0.5,2.0,0.005,0.02,0.01,24,-2.0424,-0.2455,0.3555,17.26,336,0.8225,1.9657,-0.4985
0.5,2.0,0.005,0.02,0.015,24,-2.0424,-0.3682,0.5329,17.26,336,0.8224,1.9657,-0.4985
1.5,3.0,0.006,0.01,0.01,12,-2.0427,-0.062,0.096,27.03,37,0.6172,1.0,-0.6
1.5,3.0,0.006,0.01,0.005,36,-2.0427,-0.031,0.048,27.03,37,0.6172,1.0,-0.6
1.5,3.0,0.006,0.01,0.005,48,-2.0427,-0.031,0.048,27.03,37,0.6172,1.0,-0.6
1.5,3.0,0.006,0.01,0.005,24,-2.0427,-0.031,0.048,27.03,37,0.6172,1.0,-0.6
1.5,3.0,0.006,0.01,0.01,36,-2.0427,-0.062,0.096,27.03,37,0.6172,1.0,-0.6
1.5,3.0,0.006,0.01,0.01,48,-2.0427,-0.062,0.096,27.03,37,0.6172,1.0,-0.6
1.5,3.0,0.006,0.01,0.01,24,-2.0427,-0.062,0.096,27.03,37,0.6172,1.0,-0.6
1.5,3.0,0.006,0.01,0.015,36,-2.0427,-0.093,0.1439,27.03,37,0.6171,1.0,-0.6
1.5,3.0,0.006,0.01,0.015,48,-2.0427,-0.093,0.1439,27.03,37,0.6171,1.0,-0.6
1.5,3.0,0.006,0.01,0.02,36,-2.0427,-0.124,0.1918,27.03,37,0.617,1.0,-0.6
1.5,3.0,0.006,0.01,0.02,12,-2.0427,-0.124,0.1918,27.03,37,0.617,1.0,-0.6
1.5,3.0,0.006,0.01,0.02,48,-2.0427,-0.124,0.1918,27.03,37,0.617,1.0,-0.6
1.5,3.0,0.006,0.01,0.02,24,-2.0427,-0.124,0.1918,27.03,37,0.617,1.0,-0.6
1.5,3.0,0.006,0.01,0.015,12,-2.0427,-0.093,0.1439,27.03,37,0.6171,1.0,-0.6
1.5,3.0,0.006,0.01,0.015,24,-2.0427,-0.093,0.1439,27.03,37,0.6171,1.0,-0.6
1.5,3.0,0.006,0.01,0.005,12,-2.0427,-0.031,0.048,27.03,37,0.6172,1.0,-0.6
0.5,2.0,0.006,0.025,0.005,12,-2.0456,-0.1379,0.1903,21.75,331,0.8217,1.7676,-0.5979
0.5,2.0,0.006,0.025,0.02,12,-2.0456,-0.5512,0.7596,21.75,331,0.8216,1.7676,-0.5979
0.5,2.0,0.006,0.025,0.015,12,-2.0456,-0.4135,0.5701,21.75,331,0.8216,1.7676,-0.5979
0.5,2.0,0.006,0.025,0.01,12,-2.0456,-0.2758,0.3804,21.75,331,0.8217,1.7676,-0.5979
0.75,2.0,0.004,0.025,0.005,48,-2.0458,-0.104,0.1644,10.98,255,0.7709,2.5,-0.4
0.75,2.0,0.004,0.025,0.015,48,-2.0458,-0.3118,0.4925,10.98,255,0.7707,2.5,-0.4
0.75,2.0,0.004,0.025,0.02,48,-2.0458,-0.4156,0.6561,10.98,255,0.7706,2.5,-0.4
0.75,2.0,0.004,0.025,0.01,48,-2.0458,-0.2079,0.3285,10.98,255,0.7708,2.5,-0.4
0.5,2.5,0.005,0.025,0.005,36,-2.0472,-0.0973,0.1572,13.26,181,0.7519,2.4599,-0.5
0.5,2.5,0.005,0.025,0.015,36,-2.0472,-0.2917,0.471,13.26,181,0.7517,2.4599,-0.5
0.5,2.5,0.005,0.025,0.02,36,-2.0472,-0.3889,0.6276,13.26,181,0.7516,2.4599,-0.5
0.5,2.5,0.005,0.025,0.01,36,-2.0472,-0.1945,0.3142,13.26,181,0.7518,2.4599,-0.5
0.75,1.0,0.006,0.02,0.01,36,-2.0543,-0.3101,0.3898,20.42,426,0.8473,1.9812,-0.6
0.75,1.0,0.006,0.02,0.015,36,-2.0543,-0.465,0.5843,20.42,426,0.8473,1.9812,-0.6
0.75,1.0,0.006,0.02,0.005,36,-2.0543,-0.1551,0.195,20.42,426,0.8474,1.9812,-0.6
0.75,1.0,0.006,0.02,0.02,36,-2.0543,-0.6197,0.7785,20.42,426,0.8473,1.9812,-0.6
1.5,2.5,0.006,0.012,0.015,12,-2.0596,-0.1471,0.2338,26.67,75,0.7024,1.1594,-0.6
1.5,2.5,0.006,0.012,0.01,12,-2.0596,-0.0981,0.1559,26.67,75,0.7025,1.1594,-0.6
1.5,2.5,0.006,0.012,0.005,12,-2.0596,-0.0491,0.078,26.67,75,0.7026,1.1594,-0.6
1.5,2.5,0.006,0.012,0.02,12,-2.0596,-0.1962,0.3116,26.67,75,0.7023,1.1594,-0.6
0.5,2.0,0.004,0.015,0.015,12,-2.0633,-0.2824,0.3631,20.35,339,0.8254,1.2922,-0.4
0.5,2.0,0.004,0.015,0.01,12,-2.0633,-0.1883,0.2422,20.35,339,0.8255,1.2922,-0.4
0.5,2.0,0.004,0.015,0.005,12,-2.0633,-0.0942,0.1211,20.35,339,0.8255,1.2922,-0.4
0.5,2.0,0.004,0.015,0.02,12,-2.0633,-0.3764,0.4839,20.35,339,0.8254,1.2922,-0.4
1.0,1.5,0.003,0.02,0.005,24,-2.0638,-0.0805,0.0945,10.28,253,0.7636,2.0,-0.3
1.0,1.5,0.003,0.02,0.01,48,-2.0638,-0.1609,0.1889,10.28,253,0.7636,2.0,-0.3
1.0,1.5,0.003,0.02,0.005,36,-2.0638,-0.0805,0.0945,10.28,253,0.7636,2.0,-0.3
1.0,1.5,0.003,0.02,0.01,36,-2.0638,-0.1609,0.1889,10.28,253,0.7636,2.0,-0.3
1.0,1.5,0.003,0.02,0.015,24,-2.0638,-0.2413,0.2832,10.28,253,0.7636,2.0,-0.3
1.0,1.5,0.003,0.02,0.005,48,-2.0638,-0.0805,0.0945,10.28,253,0.7636,2.0,-0.3
1.0,1.5,0.003,0.02,0.01,24,-2.0638,-0.1609,0.1889,10.28,253,0.7636,2.0,-0.3
1.0,1.5,0.003,0.02,0.02,48,-2.0638,-0.3217,0.3775,10.28,253,0.7636,2.0,-0.3
1.0,1.5,0.003,0.02,0.015,36,-2.0638,-0.2413,0.2832,10.28,253,0.7636,2.0,-0.3
1.0,1.5,0.003,0.02,0.015,48,-2.0638,-0.2413,0.2832,10.28,253,0.7636,2.0,-0.3
1.0,1.5,0.003,0.02,0.02,24,-2.0638,-0.3217,0.3775,10.28,253,0.7636,2.0,-0.3
1.0,1.5,0.003,0.02,0.02,36,-2.0638,-0.3217,0.3775,10.28,253,0.7636,2.0,-0.3
0.5,1.5,0.007,0.025,0.015,36,-2.0645,-0.5653,0.6828,19.91,437,0.8459,2.3822,-0.7
0.5,1.5,0.007,0.025,0.005,36,-2.0645,-0.1886,0.2281,19.91,437,0.8459,2.3822,-0.7
0.5,1.5,0.007,0.025,0.02,36,-2.0645,-0.7534,0.9095,19.91,437,0.8459,2.3822,-0.7
0.5,1.5,0.007,0.025,0.01,36,-2.0645,-0.3771,0.4557,19.91,437,0.8459,2.3822,-0.7
0.5,3.0,0.003,0.012,0.005,12,-2.065,-0.0304,0.036,16.9,71,0.6566,0.9686,-0.3
0.5,3.0,0.003,0.012,0.02,12,-2.065,-0.1215,0.1439,16.9,71,0.6565,0.9686,-0.3
0.5,3.0,0.003,0.012,0.015,12,-2.065,-0.0911,0.1079,16.9,71,0.6565,0.9686,-0.3
0.5,3.0,0.003,0.012,0.01,12,-2.065,-0.0608,0.072,16.9,71,0.6566,0.9686,-0.3
0.75,1.0,0.006,0.02,0.02,48,-2.0685,-0.6246,0.7834,20.42,426,0.8461,1.9784,-0.6
0.75,1.0,0.006,0.02,0.015,48,-2.0685,-0.4686,0.588,20.42,426,0.8461,1.9784,-0.6
0.75,1.0,0.006,0.02,0.01,48,-2.0685,-0.3126,0.3923,20.42,426,0.8461,1.9784,-0.6
0.75,1.0,0.006,0.02,0.005,48,-2.0685,-0.1563,0.1963,20.42,426,0.8462,1.9784,-0.6
0.5,2.0,0.005,0.02,0.02,48,-2.0705,-0.4993,0.7278,17.01,335,0.8198,2.0,-0.5
0.5,2.0,0.005,0.02,0.015,48,-2.0705,-0.3746,0.5463,17.01,335,0.8199,2.0,-0.5
0.5,2.0,0.005,0.02,0.01,48,-2.0705,-0.2498,0.3645,17.01,335,0.82,2.0,-0.5
0.5,2.0,0.005,0.02,0.005,48,-2.0705,-0.125,0.1824,17.01,335,0.82,2.0,-0.5
1.25,3.0,0.005,0.015,0.005,24,-2.0726,-0.0375,0.0625,17.02,47,0.6153,1.5,-0.5
